fixed_acidity,volatile_acidity,total_sulfur_dioxide,alcohol,quality,color
6.6,0.2,168.0,9.4,6,white
8.0,0.34,103.0,12.2,6,white
6.8,0.21,121.0,10.9,7,white
6.8,0.23,122.0,10.9,7,white
6.8,0.21,121.0,10.9,7,white
6.6,0.2,168.0,9.4,6,white
6.6,0.28,196.0,9.4,5,white
7.8,0.25,80.0,11.4,5,white
5.6,0.12,73.0,12.9,8,white
6.6,0.28,194.0,9.4,5,white
6.8,0.17,84.0,12.0,7,white
7.3,0.25,113.0,10.1,6,white
6.6,0.28,194.0,9.4,5,white
6.6,0.28,196.0,9.4,5,white
6.5,0.25,184.0,9.2,5,white
6.3,0.24,109.0,11.8,6,white
6.8,0.32,105.0,12.3,7,white
7.8,0.25,80.0,11.4,5,white
5.6,0.12,73.0,12.9,8,white
6.6,0.24,91.0,12.3,6,white
6.3,0.22,93.0,13.5,7,white
6.0,0.32,142.0,12.8,7,white
6.3,0.19,96.0,12.8,7,white
6.0,0.32,142.0,12.8,7,white
9.4,0.24,208.0,11.0,3,white
6.4,0.35,124.0,10.6,6,white
6.7,0.46,96.0,12.4,7,white
6.3,0.3,142.0,12.9,7,white
6.0,0.19,152.0,11.1,7,white
5.9,0.24,95.0,12.9,7,white
7.3,0.145,64.0,11.8,7,white
6.6,0.435,243.0,9.1,6,white
5.8,0.18,74.0,12.7,7,white
5.8,0.18,96.0,12.0,6,white
5.6,0.32,105.0,11.2,6,white
6.6,0.16,105.0,12.4,7,white
5.1,0.21,148.0,10.4,5,white
7.5,0.29,124.0,10.4,5,white
6.0,0.26,80.0,12.7,6,white
5.7,0.26,105.0,12.5,7,white
7.1,0.17,103.0,12.0,6,white
6.9,0.17,117.0,11.6,6,white
6.8,0.25,126.0,12.6,7,white
6.6,0.17,178.0,10.2,5,white
5.8,0.17,70.0,10.4,7,white
6.4,0.24,122.0,11.5,5,white
6.7,0.21,112.0,11.0,6,white
6.7,0.23,176.0,10.1,6,white
6.8,0.23,159.0,10.5,6,white
6.5,0.22,151.0,12.1,7,white
5.1,0.165,146.0,9.9,6,white
6.6,0.425,87.0,11.4,6,white
6.9,0.38,189.0,9.5,6,white
6.9,0.38,189.0,9.5,6,white
6.9,0.38,189.0,9.5,6,white
7.2,0.27,41.0,10.9,6,white
7.6,0.17,98.0,9.5,6,white
6.2,0.3,125.0,12.6,6,white
7.6,0.17,98.0,9.5,6,white
6.5,0.26,104.0,11.1,5,white
6.9,0.36,189.0,9.5,7,white
6.9,0.38,189.0,9.5,6,white
6.8,0.18,188.0,10.6,6,white
6.7,0.18,185.0,10.6,6,white
6.6,0.16,157.0,10.8,6,white
7.2,0.27,41.0,10.9,6,white
6.4,0.17,101.0,9.9,6,white
7.2,0.22,132.0,11.3,6,white
6.0,0.22,90.0,12.6,6,white
6.7,0.36,81.0,12.5,6,white
6.5,0.43,87.0,12.4,6,white
5.9,0.2,132.0,11.8,7,white
5.3,0.32,119.0,12.2,6,white
6.8,0.2,136.0,10.7,6,white
6.0,0.22,97.0,11.3,7,white
6.7,0.36,81.0,12.5,6,white
6.5,0.43,87.0,12.4,6,white
7.1,0.18,72.0,11.3,7,white
6.4,0.17,101.0,9.9,6,white
7.2,0.22,132.0,11.3,6,white
6.0,0.22,90.0,12.6,6,white
6.0,0.2,67.0,11.5,6,white
7.6,0.2,76.0,12.3,7,white
6.2,0.3,111.0,12.2,6,white
6.0,0.29,114.0,13.2,6,white
6.6,0.18,161.0,10.2,6,white
7.0,0.22,117.0,11.5,7,white
6.0,0.29,114.0,13.2,6,white
6.2,0.3,111.0,12.2,6,white
5.6,0.15,139.0,11.0,6,white
6.9,0.28,121.0,13.2,7,white
5.9,0.19,135.0,9.5,5,white
7.8,0.22,132.0,10.2,6,white
6.6,0.18,161.0,10.2,6,white
7.0,0.4,189.0,11.4,6,white
6.1,0.28,140.0,12.5,8,white
7.6,0.36,221.0,9.2,5,white
6.5,0.28,121.0,12.1,7,white
6.9,0.19,125.0,10.7,7,white
6.5,0.28,121.0,12.1,7,white
6.4,0.22,156.0,11.2,6,white
6.8,0.23,179.0,10.6,6,white
6.4,0.32,126.0,11.8,6,white
6.1,0.28,140.0,12.5,8,white
7.6,0.36,221.0,9.2,5,white
8.8,0.39,80.0,12.6,6,white
6.6,0.24,77.0,12.8,7,white
6.9,0.29,112.0,12.3,6,white
6.9,0.28,113.0,12.3,8,white
6.7,0.38,91.0,12.4,6,white
8.0,0.28,115.0,12.3,6,white
6.5,0.25,188.0,9.1,5,white
6.6,0.26,186.0,9.1,5,white
7.4,0.29,138.0,10.6,6,white
6.3,0.19,189.0,10.3,6,white
6.1,0.33,183.0,9.5,5,white
5.6,0.32,95.0,11.1,6,white
7.7,0.46,143.0,10.8,6,white
8.8,0.19,120.0,11.2,5,white
7.7,0.46,143.0,10.8,6,white
8.8,0.27,99.0,11.4,5,white
5.8,0.18,94.0,11.2,6,white
5.8,0.15,119.0,10.2,6,white
5.6,0.32,95.0,11.1,6,white
6.1,0.33,183.0,9.5,5,white
7.1,0.32,192.0,10.2,6,white
6.2,0.23,111.0,11.0,3,white
8.9,0.3,148.0,11.5,7,white
6.0,0.14,127.0,9.8,6,white
6.8,0.24,157.0,10.1,6,white
6.7,0.21,195.0,8.8,6,white
8.9,0.3,148.0,11.5,7,white
6.1,0.3,163.0,12.7,7,white
7.2,0.37,214.0,9.8,6,white
6.7,0.64,76.0,12.9,4,white
7.2,0.37,214.0,9.8,6,white
6.1,0.3,163.0,12.7,7,white
7.6,0.28,145.0,8.5,5,white
6.3,0.29,81.0,12.7,8,white
6.2,0.28,105.0,13.1,8,white
7.1,0.18,156.0,9.1,5,white
6.4,0.32,122.0,12.5,6,white
7.1,0.17,156.0,9.1,6,white
7.1,0.17,156.0,9.1,6,white
5.8,0.24,162.0,11.2,6,white
6.4,0.32,122.0,12.5,6,white
7.1,0.18,156.0,9.1,5,white
7.1,0.17,156.0,9.1,6,white
7.1,0.18,158.0,9.1,6,white
7.8,0.29,117.0,11.5,5,white
6.2,0.255,86.0,12.9,7,white
8.2,0.34,92.0,12.5,6,white
6.5,0.24,83.0,12.3,6,white
6.9,0.24,97.0,11.4,6,white
6.7,0.4,113.0,9.4,5,white
6.7,0.3,224.0,9.1,5,white
6.7,0.4,113.0,9.4,5,white
6.8,0.17,106.0,12.0,5,white
7.1,0.25,111.0,11.1,5,white
5.9,0.27,97.0,11.8,7,white
6.0,0.16,106.0,11.4,6,white
6.7,0.3,224.0,9.1,5,white
6.6,0.15,128.0,12.1,8,white
7.3,0.34,178.0,10.4,6,white
6.0,0.17,98.0,9.2,6,white
6.7,0.47,134.0,13.0,7,white
6.6,0.15,128.0,12.1,8,white
6.6,0.21,106.0,11.5,7,white
6.6,0.21,106.0,11.5,7,white
8.0,0.24,134.0,10.0,5,white
5.6,0.34,89.0,11.1,6,white
5.8,0.54,107.0,12.4,5,white
7.3,0.23,86.0,12.2,6,white
6.0,0.39,172.0,10.6,5,white
6.1,0.105,145.0,11.1,7,white
5.8,0.32,123.0,13.9,7,white
7.6,0.22,143.0,9.2,6,white
6.8,0.19,103.0,10.5,6,white
6.7,0.24,179.0,11.3,8,white
6.8,0.17,111.0,12.9,6,white
6.2,0.3,106.0,12.9,7,white
6.9,0.29,171.0,9.6,5,white
6.8,0.19,108.0,12.9,6,white
6.8,0.17,111.0,12.9,6,white
6.6,0.24,219.0,8.8,5,white
6.6,0.16,93.0,13.2,8,white
7.6,0.22,143.0,9.2,6,white
6.7,0.24,179.0,11.3,8,white
6.8,0.19,103.0,10.5,6,white
6.7,0.16,131.0,10.5,6,white
6.5,0.3,97.0,12.6,8,white
6.5,0.22,191.0,9.5,6,white
6.2,0.36,184.0,9.8,6,white
6.2,0.37,86.0,13.4,8,white
7.6,0.31,150.0,11.8,7,white
6.2,0.36,184.0,9.8,6,white
5.9,0.32,94.0,13.1,7,white
6.5,0.3,97.0,12.6,8,white
5.8,0.22,131.0,10.4,5,white
5.4,0.45,102.0,13.4,8,white
6.1,0.36,88.0,13.0,7,white
6.2,0.37,86.0,13.4,8,white
7.5,0.21,113.0,10.2,7,white
6.9,0.28,98.0,11.7,6,white
6.5,0.22,191.0,9.5,6,white
7.8,0.2,83.0,11.7,6,white
6.7,0.28,81.0,11.4,8,white
7.6,0.31,150.0,11.8,7,white
8.0,0.2,111.0,11.2,6,white
6.0,0.28,134.0,13.0,7,white
6.0,0.28,134.0,13.0,7,white
6.7,0.24,123.0,10.9,6,white
6.3,0.22,102.0,11.6,7,white
6.0,0.24,134.0,11.3,7,white
7.7,0.43,164.0,12.0,6,white
6.4,0.3,141.0,10.5,6,white
6.1,0.33,124.0,13.1,7,white
6.0,0.28,134.0,13.0,7,white
6.7,0.24,123.0,10.9,6,white
6.7,0.29,181.0,9.1,5,white
6.9,0.33,93.0,13.4,7,white
6.5,0.16,133.0,11.5,7,white
6.0,0.2,118.0,11.2,7,white
7.5,0.33,155.0,10.9,6,white
7.1,0.36,115.0,13.5,7,white
6.7,0.29,181.0,9.1,5,white
6.4,0.26,179.0,9.9,6,white
7.0,0.22,167.0,10.5,6,white
6.5,0.19,90.0,11.7,7,white
6.3,0.21,117.0,11.0,6,white
7.9,0.35,63.0,13.0,6,white
7.7,0.38,95.0,13.6,6,white
6.8,0.19,87.0,12.3,7,white
7.2,0.33,171.0,13.3,7,white
6.6,0.29,102.0,13.7,7,white
7.5,0.2,131.0,11.1,5,white
6.9,0.33,132.0,13.4,7,white
6.0,0.23,207.0,9.1,5,white
5.9,0.23,152.0,11.3,7,white
6.6,0.32,178.0,9.4,5,white
6.0,0.23,207.0,9.1,5,white
5.3,0.36,132.0,11.6,6,white
5.3,0.36,132.0,11.6,6,white
8.9,0.27,128.0,12.4,6,white
7.6,0.23,146.0,9.8,6,white
6.9,0.75,50.0,11.1,4,white
7.1,0.35,134.0,13.1,7,white
7.2,0.31,178.0,9.7,5,white
6.4,0.28,179.0,9.2,5,white
7.2,0.23,85.0,11.7,6,white
6.6,0.22,136.0,10.6,6,white
7.2,0.31,178.0,9.7,5,white
6.4,0.28,179.0,9.2,5,white
7.2,0.24,92.0,10.9,6,white
6.2,0.27,105.0,10.1,5,white
6.5,0.28,128.0,12.2,7,white
7.2,0.27,80.0,12.7,6,white
7.8,0.28,99.0,13.0,6,white
8.1,0.26,123.0,11.2,6,white
6.6,0.23,153.0,9.4,6,white
6.0,0.33,159.0,11.0,6,white
6.0,0.33,159.0,11.0,6,white
7.3,0.2,237.0,9.2,6,white
6.6,0.23,153.0,9.4,6,white
7.3,0.2,237.0,9.2,6,white
6.2,0.47,142.0,12.3,6,white
6.0,0.33,159.0,11.0,6,white
7.2,0.14,116.0,10.0,6,white
5.7,0.22,110.0,9.0,6,white
5.7,0.22,110.0,9.0,6,white
5.7,0.22,110.0,9.0,6,white
8.1,0.2,87.0,11.1,6,white
5.8,0.14,123.0,9.9,6,white
4.8,0.21,112.0,12.2,7,white
8.1,0.2,87.0,11.1,6,white
5.7,0.22,110.0,9.0,6,white
7.5,0.34,34.0,11.8,4,white
6.6,0.64,78.0,12.9,6,white
7.0,0.48,86.0,9.0,5,white
7.6,0.37,162.0,12.4,6,white
7.0,0.48,86.0,9.0,5,white
6.6,0.64,78.0,12.9,6,white
8.0,0.25,85.0,11.2,6,white
7.6,0.38,112.0,12.6,6,white
6.9,0.26,80.0,11.5,6,white
7.8,0.15,93.0,11.3,7,white
8.0,0.25,85.0,11.2,6,white
6.9,0.26,80.0,11.5,6,white
5.9,0.655,31.0,10.5,4,white
7.6,0.38,112.0,12.6,6,white
7.8,0.31,87.0,11.9,6,white
8.1,0.17,119.0,10.1,6,white
6.8,0.18,112.0,11.0,7,white
7.4,0.28,161.0,10.6,5,white
7.3,0.23,120.0,11.3,7,white
6.7,0.22,124.0,11.2,4,white
7.4,0.25,78.0,11.5,7,white
7.5,0.3,143.0,11.1,5,white
7.2,0.26,130.0,12.8,7,white
6.3,0.32,76.0,12.3,6,white
7.7,0.24,102.0,10.4,6,white
7.4,0.25,78.0,11.5,7,white
7.0,0.24,104.0,11.7,7,white
5.8,0.28,158.0,10.7,7,white
6.8,0.19,114.0,9.5,6,white
6.8,0.19,114.0,9.5,6,white
6.8,0.19,114.0,9.5,6,white
6.6,0.19,107.0,12.0,7,white
6.4,0.28,186.0,10.8,5,white
5.6,0.28,158.0,10.7,7,white
5.6,0.28,158.0,10.7,7,white
6.8,0.19,107.0,10.7,7,white
7.2,0.16,123.0,12.1,7,white
6.6,0.17,108.0,11.9,7,white
6.6,0.19,137.0,10.8,6,white
5.8,0.2,169.0,12.3,7,white
6.6,0.39,226.0,9.4,6,white
6.8,0.12,88.0,9.9,6,white
6.6,0.295,140.0,10.4,7,white
6.6,0.26,137.0,10.4,6,white
7.0,0.32,122.0,12.6,7,white
7.4,0.36,69.0,12.5,6,white
6.7,0.35,167.0,9.4,5,white
6.4,0.38,151.0,9.2,5,white
6.8,0.14,90.0,11.2,6,white
7.0,0.16,149.0,9.2,6,white
7.0,0.16,149.0,9.2,6,white
6.7,0.35,167.0,9.4,5,white
6.8,0.14,90.0,11.2,6,white
6.8,0.16,114.0,10.8,6,white
7.0,0.16,149.0,9.2,6,white
6.4,0.38,151.0,9.2,5,white
7.2,0.24,95.0,12.5,6,white
7.7,0.32,188.0,9.3,5,white
7.0,0.29,117.0,11.4,5,white
7.1,0.27,118.0,10.0,7,white
6.8,0.45,122.0,10.6,6,white
6.3,0.2,168.0,10.7,7,white
7.1,0.27,118.0,10.0,7,white
7.2,0.24,95.0,12.5,6,white
6.8,0.45,122.0,10.6,6,white
6.6,0.36,93.0,12.8,7,white
7.7,0.32,188.0,9.3,5,white
7.0,0.29,117.0,11.4,5,white
6.4,0.37,183.0,9.5,5,white
6.4,0.38,181.0,9.5,6,white
6.4,0.36,172.0,9.5,6,white
6.6,0.3,124.0,10.8,6,white
6.6,0.3,124.0,10.8,6,white
6.5,0.21,125.0,8.8,6,white
6.6,0.3,124.0,10.8,6,white
7.6,0.31,156.0,11.0,7,white
5.8,0.58,96.0,12.4,6,white
6.5,0.26,66.0,11.3,7,white
8.7,0.3,127.0,11.2,7,white
6.4,0.29,89.0,12.5,7,white
6.7,0.13,99.0,10.0,6,white
6.8,0.19,130.0,11.0,6,white
6.0,0.25,152.0,10.5,6,white
6.0,0.25,152.0,10.5,6,white
6.8,0.19,130.0,11.0,6,white
6.4,0.24,133.0,11.4,7,white
5.9,0.18,139.0,11.3,6,white
7.2,0.33,73.0,12.2,7,white
6.4,0.29,95.0,12.6,7,white
7.3,0.31,138.0,11.1,5,white
7.0,0.29,126.0,12.3,6,white
6.9,0.19,122.0,10.4,4,white
6.3,0.32,190.0,8.8,6,white
6.6,0.085,109.0,9.5,6,white
6.3,0.32,190.0,8.8,6,white
6.8,0.18,109.0,10.4,6,white
6.8,0.52,130.0,13.0,7,white
7.1,0.28,191.0,12.2,7,white
5.7,0.15,128.0,10.5,8,white
5.8,0.275,149.0,10.8,7,white
5.4,0.53,128.0,13.2,8,white
5.8,0.32,115.0,13.0,8,white
6.7,0.22,152.0,10.0,6,white
6.1,0.6,76.0,10.4,4,white
6.5,0.26,145.0,12.4,6,white
5.0,0.29,155.0,12.9,8,white
5.4,0.53,128.0,13.2,8,white
6.8,0.21,152.0,10.5,7,white
5.8,0.32,115.0,13.0,8,white
6.5,0.27,82.0,11.2,5,white
5.9,0.37,102.0,12.7,7,white
6.2,0.21,155.0,9.4,6,white
6.8,0.3,95.0,12.9,7,white
7.3,0.41,74.0,13.0,8,white
5.4,0.3,93.0,13.6,7,white
6.6,0.34,112.0,9.1,5,white
5.6,0.25,166.0,10.4,6,white
5.3,0.3,93.0,13.6,7,white
6.9,0.58,169.0,12.2,6,white
7.2,0.23,111.0,8.7,5,white
7.1,0.2,105.0,10.5,7,white
6.8,0.15,183.0,10.2,6,white
7.0,0.22,122.0,12.5,8,white
6.4,0.16,122.0,11.3,7,white
6.8,0.15,183.0,10.2,6,white
6.8,0.31,122.0,12.6,7,white
6.8,0.15,183.0,10.2,6,white
7.6,0.3,177.0,9.8,5,white
6.0,0.16,98.0,10.8,5,white
7.1,0.21,186.0,12.5,6,white
7.0,0.22,122.0,12.5,8,white
5.6,0.21,150.0,11.5,7,white
7.4,0.22,112.0,11.4,6,white
7.1,0.2,105.0,10.5,7,white
6.8,0.31,122.0,12.6,7,white
7.2,0.23,111.0,8.7,5,white
6.4,0.15,146.0,11.0,6,white
6.4,0.16,122.0,11.3,7,white
6.8,0.15,182.0,10.2,6,white
6.3,0.22,96.0,11.6,6,white
7.6,0.3,177.0,9.8,5,white
7.0,0.3,145.0,10.1,5,white
6.6,0.26,139.0,9.2,5,white
7.5,0.24,180.0,9.1,6,white
7.5,0.24,180.0,9.1,6,white
7.5,0.24,180.0,9.1,6,white
7.5,0.24,180.0,9.1,6,white
6.6,0.15,79.0,11.7,6,white
6.7,0.34,114.0,12.6,6,white
7.7,0.35,183.0,9.0,5,white
6.7,0.31,141.0,10.1,5,white
4.7,0.67,9.0,13.6,5,white
7.5,0.24,180.0,9.1,6,white
6.3,0.2,159.0,9.2,5,white
6.6,0.28,190.0,8.8,5,white
8.5,0.18,95.0,10.0,4,white
6.5,0.35,196.0,9.1,6,white
6.8,0.22,182.0,11.2,5,white
6.3,0.18,119.0,9.2,6,white
6.6,0.26,139.0,9.2,5,white
6.6,0.3,200.0,9.5,5,white
6.3,0.34,152.0,11.9,7,white
7.7,0.3,138.0,9.8,5,white
7.7,0.31,134.0,9.8,5,white
5.7,0.265,150.0,10.8,7,white
5.4,0.255,122.0,11.3,6,white
6.6,0.26,121.0,12.1,6,white
4.8,0.17,111.0,11.3,7,white
5.7,0.265,150.0,10.8,7,white
6.2,0.2,75.0,13.5,7,white
7.5,0.28,126.0,10.3,5,white
6.2,0.22,184.0,9.0,6,white
7.0,0.34,166.0,11.6,6,white
7.5,0.28,126.0,10.3,5,white
6.5,0.19,116.0,12.5,6,white
6.0,0.21,125.0,8.6,5,white
6.1,0.22,74.0,13.4,6,white
6.5,0.32,88.0,12.7,4,white
7.1,0.21,120.0,9.2,5,white
5.6,0.26,135.0,10.2,6,white
7.0,0.15,149.0,9.0,7,white
7.0,0.15,149.0,9.0,7,white
7.0,0.15,149.0,9.0,7,white
7.0,0.15,149.0,9.0,7,white
7.0,0.15,149.0,9.0,7,white
7.0,0.15,149.0,9.0,7,white
7.0,0.15,149.0,9.0,7,white
7.4,0.27,121.0,11.9,5,white
6.8,0.22,194.0,9.0,6,white
6.2,0.24,134.0,9.0,5,white
6.3,0.28,143.0,11.0,6,white
7.0,0.15,149.0,9.0,7,white
5.5,0.17,108.0,10.0,5,white
6.5,0.26,184.0,10.7,5,white
6.6,0.27,183.0,10.7,5,white
5.4,0.46,130.0,13.4,8,white
7.8,0.19,124.0,11.0,6,white
5.5,0.17,108.0,10.0,5,white
6.5,0.26,184.0,10.7,5,white
6.6,0.27,183.0,10.7,5,white
7.8,0.19,124.0,11.0,6,white
7.8,0.2,101.0,11.0,6,white
6.1,0.17,98.0,11.1,7,white
7.4,0.2,40.0,10.9,5,white
6.7,0.39,80.0,11.5,5,white
5.4,0.46,130.0,13.4,8,white
6.9,0.4,186.0,9.4,5,white
6.9,0.4,186.0,9.4,5,white
6.9,0.4,186.0,9.4,5,white
6.3,0.24,134.0,10.6,6,white
6.9,0.4,186.0,9.4,5,white
7.4,0.27,143.0,12.0,4,white
6.1,0.27,125.0,10.2,6,white
6.3,0.24,134.0,10.6,6,white
5.0,0.61,100.0,13.5,5,white
6.7,0.42,248.0,9.7,5,white
6.5,0.33,103.0,12.2,6,white
6.9,0.33,135.0,12.3,5,white
6.5,0.33,103.0,12.2,6,white
6.3,0.15,100.0,11.4,7,white
6.5,0.32,97.0,12.7,7,white
6.7,0.42,248.0,9.7,5,white
7.4,0.25,113.0,10.8,6,white
7.6,0.27,96.0,11.0,6,white
6.4,0.27,196.0,9.5,5,white
6.5,0.25,140.0,10.1,6,white
5.6,0.19,100.0,13.2,7,white
7.4,0.29,182.0,8.8,5,white
6.4,0.34,201.0,9.5,5,white
6.6,0.27,202.0,9.5,5,white
6.6,0.26,191.0,9.5,6,white
6.4,0.27,196.0,9.5,5,white
6.5,0.26,197.0,9.5,5,white
6.8,0.25,133.0,10.4,6,white
6.3,0.32,170.0,9.9,6,white
5.5,0.24,113.0,10.0,5,white
6.5,0.25,140.0,10.1,6,white
6.6,0.13,95.0,9.4,6,white
7.0,0.39,91.0,9.3,5,white
7.9,0.21,138.0,10.9,5,white
7.0,0.3,177.0,11.4,5,white
8.1,0.2,49.0,10.3,5,white
8.3,0.18,57.0,11.0,6,white
7.9,0.21,138.0,10.9,5,white
7.2,0.17,111.0,10.8,6,white
8.1,0.2,49.0,10.3,5,white
8.3,0.18,57.0,11.0,6,white
7.0,0.39,91.0,9.3,5,white
6.8,0.21,113.0,10.2,5,white
6.9,0.21,109.0,10.2,6,white
7.2,0.17,111.0,10.8,6,white
6.8,0.26,162.0,10.5,3,white
7.2,0.28,156.0,11.1,5,white
7.9,0.21,138.0,10.9,5,white
7.0,0.3,177.0,11.4,5,white
7.4,0.34,149.0,10.3,5,white
6.3,0.43,106.0,12.9,7,white
6.8,0.41,131.0,9.9,5,white
6.3,0.4,131.0,11.3,6,white
5.1,0.35,120.0,11.5,6,white
5.1,0.35,120.0,11.5,6,white
6.3,0.3,132.0,10.7,5,white
6.9,0.28,139.0,10.4,6,white
7.0,0.33,204.0,12.5,6,white
6.7,0.26,197.0,9.5,5,white
7.3,0.24,104.0,11.3,7,white
6.7,0.46,88.0,13.0,6,white
5.1,0.35,120.0,11.5,6,white
5.1,0.23,99.0,11.5,5,white
6.3,0.4,131.0,11.3,6,white
7.1,0.44,100.0,13.2,7,white
4.8,0.26,111.0,11.5,7,white
6.8,0.31,130.0,9.6,5,white
6.8,0.31,130.0,9.6,5,white
7.0,0.15,110.0,9.7,6,white
6.5,0.41,142.0,9.2,5,white
6.2,0.31,113.0,8.4,5,white
8.0,0.27,103.0,12.4,6,white
8.0,0.27,103.0,12.4,6,white
6.5,0.41,142.0,9.2,5,white
6.2,0.31,113.0,8.4,5,white
6.7,0.37,84.0,11.7,6,white
6.6,0.21,191.0,11.0,6,white
7.5,0.26,109.0,11.9,6,white
7.5,0.34,100.0,13.2,7,white
6.7,0.37,84.0,11.7,6,white
6.4,0.32,176.0,9.1,5,white
6.7,0.24,109.0,12.6,6,white
6.4,0.32,176.0,9.1,5,white
7.1,0.39,90.0,10.5,6,white
8.2,0.31,87.0,10.6,5,white
6.7,0.24,109.0,12.6,6,white
5.9,0.17,123.0,13.7,7,white
5.9,0.2,93.0,12.0,6,white
6.6,0.32,120.0,12.5,7,white
5.9,0.12,110.0,12.1,6,white
5.9,0.18,137.0,11.3,6,white
5.9,0.2,93.0,12.0,6,white
5.4,0.17,104.0,10.3,6,white
6.1,0.21,136.0,12.7,6,white
7.3,0.25,207.0,9.2,5,white
7.3,0.25,207.0,9.2,5,white
6.2,0.22,152.0,9.5,6,white
6.5,0.27,175.0,10.1,6,white
6.5,0.27,175.0,10.1,6,white
6.6,0.39,98.0,13.0,7,white
6.0,0.31,101.0,13.1,6,white
8.4,0.23,113.0,11.0,6,white
7.3,0.25,207.0,9.2,5,white
6.0,0.22,177.0,9.4,6,white
6.2,0.22,152.0,9.5,6,white
6.1,0.23,134.0,10.2,6,white
6.5,0.27,175.0,10.1,6,white
7.3,0.36,193.0,8.6,4,white
7.6,0.37,181.0,9.0,5,white
6.7,0.26,194.0,9.6,5,white
7.4,0.22,98.0,9.9,7,white
6.1,0.22,135.0,10.5,5,white
7.1,0.28,98.0,11.4,5,white
6.5,0.35,170.0,9.4,5,white
6.8,0.73,65.0,11.1,4,white
6.0,0.28,111.0,8.9,6,white
6.0,0.28,111.0,8.9,6,white
7.1,0.2,129.0,10.8,5,white
6.8,0.33,143.0,12.2,6,white
6.0,0.28,111.0,8.9,6,white
7.2,0.24,63.0,12.5,6,white
6.8,0.33,143.0,12.2,6,white
7.2,0.24,63.0,12.5,6,white
6.0,0.28,111.0,8.9,6,white
6.2,0.27,127.0,10.8,6,white
6.4,0.38,98.0,11.4,6,white
7.1,0.2,129.0,10.8,5,white
6.0,0.21,127.0,10.6,5,white
7.0,0.34,63.0,9.2,5,white
5.9,0.435,134.0,12.2,6,white
7.0,0.25,76.0,12.3,6,white
6.7,0.26,179.0,10.4,6,white
7.0,0.24,172.0,10.4,6,white
8.5,0.23,110.0,11.0,7,white
6.0,0.21,127.0,10.6,5,white
7.0,0.34,63.0,9.2,5,white
4.8,0.65,10.0,13.5,4,white
6.1,0.22,65.0,11.4,6,white
5.8,0.27,69.0,11.5,6,white
5.0,0.455,106.0,14.0,7,white
6.5,0.33,88.0,12.5,7,white
6.5,0.33,88.0,12.5,7,white
6.7,0.31,83.0,12.8,7,white
6.2,0.39,138.0,11.2,7,white
6.2,0.39,138.0,11.2,7,white
7.1,0.37,139.0,13.6,6,white
7.2,0.23,109.0,9.2,6,white
6.5,0.33,88.0,12.5,7,white
7.2,0.25,105.0,11.1,6,white
6.2,0.39,138.0,11.2,7,white
4.7,0.455,106.0,14.0,7,white
7.1,0.37,139.0,13.6,6,white
6.2,0.28,206.0,9.4,5,white
6.4,0.35,113.0,14.2,7,white
6.6,0.31,107.0,13.2,6,white
7.4,0.25,132.0,11.2,6,white
7.3,0.36,173.0,10.2,5,white
6.7,0.31,83.0,12.8,7,white
8.6,0.31,109.0,10.1,5,white
8.6,0.31,109.0,10.1,5,white
8.6,0.22,95.0,10.3,5,white
6.9,0.14,91.0,9.9,6,white
6.5,0.22,106.0,11.5,5,white
6.6,0.32,173.0,9.0,5,white
6.6,0.32,173.0,9.0,5,white
6.1,0.28,101.0,12.1,6,white
6.2,0.3,106.0,13.3,6,white
6.9,0.22,116.0,11.5,8,white
8.7,0.31,67.0,11.0,4,white
7.3,0.27,84.0,10.7,6,white
7.0,0.46,184.0,9.4,5,white
5.7,0.23,108.0,10.3,6,white
6.5,0.36,151.0,9.3,5,white
8.2,0.18,92.0,12.0,6,white
6.2,0.27,159.0,11.0,6,white
6.9,0.4,148.0,9.3,5,white
4.9,0.345,143.0,10.1,5,white
7.2,0.23,106.0,11.1,6,white
6.4,0.2,113.0,9.9,6,white
6.1,0.27,161.0,11.0,6,white
6.2,0.27,159.0,11.0,6,white
6.0,0.3,127.0,12.5,6,white
6.1,0.3,142.0,12.7,7,white
5.7,0.14,105.0,9.3,5,white
6.9,0.4,148.0,9.3,5,white
4.9,0.345,143.0,10.1,5,white
6.3,0.33,161.0,8.8,5,white
7.0,0.16,90.0,11.2,6,white
8.4,0.22,122.0,10.8,7,white
6.3,0.33,161.0,8.8,5,white
7.0,0.16,90.0,11.2,6,white
5.4,0.24,145.0,10.3,5,white
7.7,0.31,87.0,12.0,5,white
5.6,0.185,110.0,9.5,6,white
5.6,0.185,110.0,9.5,6,white
6.6,0.43,159.0,9.8,6,white
7.6,0.39,170.0,9.0,5,white
7.2,0.58,118.0,13.0,7,white
6.0,0.34,116.0,11.8,7,white
7.5,0.35,176.5,8.8,5,white
7.3,0.38,102.0,11.2,4,white
5.4,0.185,110.0,9.5,6,white
6.3,0.27,200.0,9.4,4,white
6.5,0.29,192.0,9.5,6,white
6.4,0.17,125.0,10.4,6,white
6.7,0.18,143.0,9.8,7,white
6.4,0.17,125.0,10.4,6,white
6.8,0.37,98.0,10.3,6,white
6.3,0.27,200.0,9.4,4,white
6.5,0.29,192.0,9.5,6,white
6.1,0.24,134.0,11.9,7,white
7.0,0.32,124.0,12.8,7,white
6.9,0.27,117.0,13.0,6,white
6.5,0.29,192.0,10.4,7,white
6.5,0.29,193.0,10.4,6,white
6.1,0.22,135.0,10.7,5,white
